,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo
1622,0.0698,0.659,0.47563772848745933,0.571,0.0,0.107,0.0,0.0371,0.5205380277396738
1623,0.847,0.734,0.36793988204351047,0.57,2.14e-05,0.112,0.0,0.133,0.5501913664922352
1624,0.753,0.479,0.4924427834785181,0.231,0.0,0.37,1.0,0.0481,0.4752620704838354
1625,0.747,0.599,0.49122952825268174,0.427,0.105,0.0984,1.0,0.0242,0.3124566038374909
1626,0.0323,0.62,0.5107862568051367,0.864,0.0,0.117,0.0,0.114,0.4151594438517163
1627,0.0191,0.55,0.4909785463709466,0.648,0.0,0.0999,1.0,0.0309,0.6645201442869481
1628,0.271,0.498,0.5221122034767496,0.61,0.0,0.223,1.0,0.0363,0.3383545868685329
1629,0.265,0.495,0.45400146927453333,0.673,0.048,0.213,0.0,0.0394,0.6779327338312249
1630,0.477,0.478,0.4685196528200606,0.672,0.000775,0.16,1.0,0.1,0.5566055309996781
1631,0.97,0.339,0.5235442672353101,0.294,0.528,0.0745,0.0,0.037,0.46377161340581546
1632,0.514,0.681,0.5094444498428241,0.549,0.00185,0.113,0.0,0.0606,0.8468009619129875
1633,0.964,0.414,0.38038350422810896,0.485,0.879,0.0897,0.0,0.0492,0.8257675828549171
1634,0.0842,0.837,0.46803488542798877,0.717,0.0,0.149,0.0,0.0822,0.40214059509898553
1635,0.38,0.645,0.4362913241944528,0.71,0.00127,0.0916,1.0,0.07,0.7026325593998205
1636,0.00953,0.441,0.42413156550357267,0.561,0.00432,0.553,0.0,0.0357,0.5433834611932462
1637,0.787,0.428,0.5268915502553622,0.357,0.00296,0.0809,1.0,0.0281,0.6167547291232706
1638,2.2e-05,0.679,0.6332005384930364,0.796,0.838,0.0769,0.0,0.0396,0.5503649511422717
1639,0.934,0.447,0.5630838810176453,0.449,0.961,0.0697,1.0,0.0376,0.3914884248674829
1640,0.298,0.765,0.48831149592459555,0.948,0.0,0.0784,0.0,0.199,0.7283696590966824
1641,0.663,0.585,0.4727649926514752,0.335,0.888,0.0987,0.0,0.0313,0.5078282443394468
1642,0.608,0.768,0.4466496747770621,0.339,0.000956,0.261,1.0,0.777,0.32273620213720805
1643,0.686,0.702,0.4483193372979746,0.616,0.0,0.145,1.0,0.326,0.34074243424952155
1644,0.0452,0.649,0.5158441205018498,0.73,0.0,0.497,0.0,0.0318,0.40211942623922503
1645,0.511,0.631,0.49213851526008634,0.512,0.0,0.0827,0.0,0.0572,0.4488941387661095
1646,0.295,0.639,0.4865285288927126,0.446,0.0,0.181,1.0,0.0378,0.3217836034479839
1647,0.000262,0.594,0.436581400399503,0.928,0.475,0.18,0.0,0.0649,0.5080018289894833
1648,0.00158,0.701,0.40082441670391367,0.9,0.946,0.626,1.0,0.129,0.4620527019932598
1649,0.281,0.662,0.44154772222287164,0.525,0.0,0.199,0.0,0.0341,0.5670587139494319
1650,0.192,0.292,0.5045526954667459,0.678,0.0,0.146,1.0,0.0724,0.37018408440447764
1651,0.289,0.554,0.4794918719786596,0.515,0.00112,0.128,1.0,0.0259,0.7069975782824434
1652,0.0204,0.761,0.4468512756472858,0.742,3.92e-06,0.109,1.0,0.0368,0.5843113346542702
1653,0.0434,0.537,0.4042915836612715,0.922,0.609,0.284,1.0,0.0432,0.6985723720977493
1654,0.0135,0.626,0.5057410927798389,0.729,0.0,0.133,0.0,0.102,0.6763958746126099
1655,0.139,0.711,0.491722323918389,0.634,0.0,0.103,1.0,0.0668,0.3812088265677658
1656,0.885,0.415,0.5808576762638289,0.338,0.348,0.116,0.0,0.0535,0.5986511202560585
1657,0.226,0.674,0.49665805166170873,0.729,0.0,0.14,1.0,0.0493,0.5248903453064404
1658,0.882,0.331,0.5469192468356465,0.308,0.0493,0.104,1.0,0.033,0.5495944046469882
1659,0.0281,0.468,0.49828813642029335,0.627,7.97e-06,0.11,1.0,0.0476,0.7605632610205083
1660,0.0758,0.693,0.545655310213677,0.728,0.000833,0.103,0.0,0.034,0.48687530694846654
1661,0.0191,0.498,0.44559327945925387,0.66,0.277,0.344,1.0,0.0845,0.443364832596657
1662,0.365,0.701,0.45571092204312036,0.496,2.87e-06,0.259,1.0,0.0299,0.5243780589002354
1663,0.111,0.554,0.45488856106967823,0.978,0.0,0.0731,1.0,0.131,0.5719614218699723
1664,0.61,0.573,0.4738298701112562,0.784,3.89e-05,0.278,0.0,0.0293,0.45720926688004876
1665,0.547,0.395,0.5221966737563366,0.338,0.0,0.0959,1.0,0.0507,0.6247226879371369
1666,0.139,0.703,0.4377243092366676,0.656,0.0,0.0947,0.0,0.078,0.35125065623465257
1667,0.212,0.447,0.460337703980221,0.553,0.0,0.165,1.0,0.0322,0.6345450388660265
1668,0.0341,0.634,0.49228712648560147,0.861,6.67e-06,0.0744,0.0,0.0387,0.5926772680316347
1669,0.32,0.641,0.459593021268202,0.37,0.0,0.206,0.0,0.0565,0.34311758031465395
1670,0.227,0.83,0.5330893508359753,0.546,0.0,0.112,1.0,0.295,0.7746659553929788
1671,0.717,0.604,0.47998861921130453,0.609,0.0,0.179,1.0,0.0676,0.47430100425070704
1672,0.919,0.692,0.458633077994121,0.248,1.28e-05,0.102,0.0,0.0283,0.4238471438974411
1673,0.487,0.704,0.5107213537834672,0.241,0.0887,0.14,1.0,0.032,0.45722196819590505
1674,0.238,0.61,0.45110960085738183,0.719,0.0,0.143,1.0,0.239,0.47305627529678734
1675,0.179,0.45,0.508695734002754,0.483,0.0,0.127,1.0,0.0572,0.5008763907940863
1676,0.795,0.644,0.5159298227181974,0.0904,0.93,0.107,1.0,0.04,0.5505893410557333
1677,0.0455,0.766,0.4112869150617344,0.8,0.0,0.672,1.0,0.321,0.470482141949906
1678,0.942,0.454,0.4466454501071604,0.0834,0.883,0.101,1.0,0.0343,0.6262934173313688
1679,0.0183,0.469,0.4412510610731455,0.777,0.0,0.111,0.0,0.0742,0.5925883588206405
1680,0.335,0.61,0.47861977956408874,0.515,0.0,0.113,0.0,0.111,0.5373672712493014
1681,0.839,0.567,0.5185516041047347,0.267,1.46e-06,0.089,1.0,0.0299,0.46576148622330604
1682,0.565,0.635,0.46245286982621003,0.762,3.13e-05,0.0953,1.0,0.0621,0.6648165083235956
1683,0.0175,0.669,0.48572574201910856,0.574,0.00294,0.146,0.0,0.0286,0.508107673288286
1684,0.721,0.69,0.506258034160644,0.541,4.64e-05,0.112,1.0,0.042,0.5504919643008349
1685,0.471,0.69,0.4977707798361677,0.352,0.0,0.0955,1.0,0.0286,0.5421090958356619
1686,0.79,0.552,0.49793827128565793,0.347,2.15e-06,0.111,1.0,0.0303,0.4818413520974106
1687,0.748,0.719,0.41063772064684523,0.36,2.18e-06,0.0812,1.0,0.398,0.3394807702077935
1688,0.478,0.797,0.5580260341109198,0.78,0.896,0.379,0.0,0.184,0.5249750207454825
1689,0.0324,0.517,0.5044815605184509,0.677,3.37e-05,0.189,0.0,0.0746,0.7365831766837712
1690,0.0306,0.679,0.5419899560762289,0.582,0.000932,0.108,1.0,0.0615,0.6349599485173331
1691,0.0166,0.766,0.46678862702345314,0.881,2.3e-06,0.347,0.0,0.137,0.4742967704787549
1692,0.0711,0.465,0.48542617513759323,0.735,0.0,0.0975,1.0,0.117,0.7364011244898304
1693,0.154,0.699,0.4397805466076876,0.668,3.2e-06,0.362,0.0,0.0336,0.6101077071584615
1694,0.291,0.666,0.5088011508984724,0.714,0.0212,0.128,0.0,0.0617,0.3768819116327118
1695,0.493,0.806,0.4207681032069277,0.493,0.0,0.107,1.0,0.0348,0.46604514894409726
1696,0.00665,0.661,0.49966793545052735,0.761,0.0,0.0572,1.0,0.0302,0.4424122339074328
1697,0.943,0.494,0.43638694887031515,0.06,0.9,0.0839,1.0,0.0372,0.26245999085505256
1698,0.469,0.672,0.4985319818074698,0.578,0.0,0.312,1.0,0.0569,0.4824171450828972
1699,0.0388,0.615,0.5248389615430531,0.871,0.0,0.246,1.0,0.281,0.5044496943216651
1700,0.365,0.733,0.4412554276443241,0.712,0.0,0.0914,1.0,0.0748,0.4149689241138715
1701,0.695,0.556,0.42255277833952487,0.426,0.0,0.349,1.0,0.0405,0.6725304408203355
1702,0.0577,0.617,0.5063606401980549,0.644,2.06e-05,0.0906,1.0,0.0881,0.5929439956646174
1703,0.0392,0.833,0.45718002224828536,0.639,4.24e-05,0.162,0.0,0.0881,0.6223475418720046
1704,0.0472,0.581,0.5295084973869391,0.681,0.0,0.104,1.0,0.0435,0.7452878118173042
1705,0.275,0.455,0.4645381459543285,0.358,0.0,0.0822,1.0,0.0339,0.38389727175735405
1706,0.946,0.618,0.3995539893422073,0.262,0.943,0.0983,0.0,0.0345,0.49120645565547255
1707,0.0184,0.68,0.5000438218109577,0.983,0.0,0.289,1.0,0.333,0.6343418178123253
1708,0.94,0.207,0.3390795752374596,0.279,0.877,0.36,1.0,0.0363,0.49311588680587304
1709,0.24,0.487,0.42969954482072015,0.384,0.0,0.124,1.0,0.0587,0.33081847279378146
1710,0.00696,0.604,0.5214669270832575,0.794,0.121,0.067,0.0,0.0394,0.4487459567477857
1711,0.00437,0.49,0.478460794673343,0.877,5.05e-05,0.3,0.0,0.0496,0.39791529069078224
1712,0.0498,0.708,0.4357649495714564,0.446,3.09e-06,0.108,0.0,0.0921,0.643423258649596
1713,0.458,0.753,0.4481802386749816,0.448,0.0,0.151,1.0,0.177,0.46586733052210877
1714,0.0144,0.746,0.5548379480139038,0.697,0.000746,0.167,0.0,0.0422,0.42326711714000237
1715,0.0183,0.769,0.48552609184446704,0.809,0.0,0.354,1.0,0.106,0.46572338227573706
1716,0.787,0.412,0.5298051596059694,0.227,4.69e-06,0.282,1.0,0.0359,0.3391717048552897
1717,0.0567,0.7,0.48023642725857374,0.394,0.0,0.0801,1.0,0.0328,0.43625209571711626
1718,0.108,0.71,0.4431320274460624,0.698,0.0,0.098,0.0,0.0368,0.389405409067046
1719,0.702,0.617,0.44422263908556725,0.483,0.000216,0.121,1.0,0.0458,0.6138545953360768
1720,0.162,0.55,0.5534771230146087,0.596,0.00481,0.0805,1.0,0.134,0.7016884282545004
1721,0.747,0.607,0.4376484380992207,0.418,5.63e-05,0.116,0.0,0.0659,0.4663838507002659
1722,0.17,0.662,0.4877089310108176,0.84,0.000226,0.155,1.0,0.0509,0.4780521262002743
1723,0.907,0.548,0.3938581999980615,0.106,0.935,0.081,0.0,0.0342,0.5930371386475639
1724,0.428,0.61,0.46539913350617623,0.554,0.000322,0.157,0.0,0.13,0.45224305238022655
1725,0.419,0.752,0.5433479119926155,0.481,3.11e-05,0.366,0.0,0.044,0.5744000745143863
1726,0.094,0.716,0.4891570670556944,0.946,6.63e-05,0.0825,1.0,0.261,0.5924867482937899
1727,0.498,0.558,0.4121228518263207,0.469,0.0472,0.0762,0.0,0.0439,0.5206650408982371
1728,0.0255,0.677,0.5090514237701225,0.591,0.000199,0.187,0.0,0.0396,0.5293358058561534
1729,0.00919,0.518,0.4866434817143179,0.951,0.0,0.148,1.0,0.0529,0.4151975477992853
1730,0.00774,0.466,0.5024725927793487,0.852,2.6e-06,0.0989,1.0,0.0585,0.6944740808481092
1731,0.00612,0.417,0.4926062630406458,0.859,2.41e-06,0.175,0.0,0.0484,0.38983725380616097
1732,0.693,0.718,0.46822563364290404,0.621,2.07e-05,0.13,0.0,0.0388,0.4746227709190672
1733,0.559,0.859,0.44738100527532754,0.551,0.0,0.194,0.0,0.149,0.4320521939406256
1734,0.204,0.62,0.44722742371649127,0.611,0.0,0.34,1.0,0.0359,0.7288099713797016
1735,0.000522,0.516,0.494132653902819,0.789,0.00206,0.289,1.0,0.163,0.42336872766685296
1736,0.961,0.575,0.43615622924184794,0.146,0.883,0.108,1.0,0.0311,0.3896933055597893
1737,0.0242,0.596,0.5247224591429478,0.827,0.0,0.0958,1.0,0.0372,0.4870277227387424
1738,0.0275,0.512,0.5103342531966235,0.662,0.0,0.118,1.0,0.0439,0.7625616013819031
1739,0.393,0.704,0.538681624982305,0.634,3.17e-05,0.0952,0.0,0.0428,0.48234093718775933
1740,0.171,0.673,0.4734350520063475,0.467,1.37e-06,0.104,1.0,0.0267,0.38955359108536974
1741,0.111,0.902,0.4659039810311898,0.582,3.18e-06,0.111,0.0,0.109,0.4530347677352707
1742,0.698,0.504,0.43804970868898807,0.529,2.94e-06,0.105,1.0,0.0679,0.7626716794526579
1743,0.994,0.34,0.3585286860676109,0.00829,0.726,0.362,1.0,0.0386,0.4166285627190977
1744,0.897,0.423,0.5032682472838443,0.196,0.0,0.103,1.0,0.0391,0.4993861030669444
1745,0.293,0.666,0.44553267669818086,0.642,0.0,0.0873,1.0,0.0445,0.6988941387661094
1746,0.433,0.163,0.38772789617324865,0.084,0.95,0.102,0.0,0.0329,0.3007163542142966
1747,0.00711,0.429,0.5324804877257723,0.948,0.0148,0.0812,0.0,0.227,0.49020728547477516
1748,0.877,0.238,0.33867086579799444,0.389,0.888,0.154,1.0,0.04,0.33255431929414553
1749,0.908,0.841,0.35695024918013707,0.508,0.0,0.399,0.0,0.0592,0.4312266084099646
1750,0.101,0.759,0.5068946152506388,0.643,0.0,0.0556,0.0,0.069,0.34927771850497047
1751,0.977,0.731,0.4304780284854912,0.0459,0.967,0.0972,0.0,0.0662,0.5081965824992802
1752,0.128,0.73,0.4692431963185977,0.445,0.00347,0.264,1.0,0.0382,0.516253450524141
1753,0.418,0.348,0.2894375902507216,0.165,0.0,0.162,1.0,0.0439,0.2030982743145523
1754,0.827,0.369,0.5197601679553929,0.403,0.0541,0.106,1.0,0.0259,0.6558070416095108
1755,0.165,0.541,0.6001073000562229,0.779,0.921,0.108,0.0,0.0363,0.5801664719131567
1756,0.63,0.643,0.4533134564957215,0.284,0.91,0.182,0.0,0.0548,0.3514369422005453
1757,0.456,0.669,0.45826758190547157,0.201,0.926,0.169,0.0,0.0934,0.6097436027705804
1758,0.982,0.785,0.3063029016331429,0.0058,0.964,0.111,0.0,0.107,0.28151196463953665
1759,0.991,0.697,0.31112317573325377,0.0113,0.964,0.101,0.0,0.0746,0.2817024843773815
1760,0.0179,0.559,0.48679717698308367,0.6,0.0163,0.204,1.0,0.0248,0.42349997459736827
1761,0.0835,0.371,0.4168884085085358,0.582,0.00547,0.0794,1.0,0.0272,0.6162763128926824
1762,0.217,0.806,0.46980781743784705,0.513,0.0,0.217,1.0,0.0685,0.5291706887500212
1763,0.00493,0.475,0.5554937966976956,0.966,6.29e-05,0.0976,1.0,0.111,0.6348625717624345
1764,0.764,0.692,0.48626109536547135,0.412,8.84e-06,0.116,0.0,0.38,0.36844400413216144
1765,0.453,0.668,0.438420008057536,0.26,0.0,0.0621,1.0,0.0523,0.5055801114328777
1766,0.453,0.668,0.438420008057536,0.26,0.0,0.0621,1.0,0.0523,0.5055801114328777
1767,0.549,0.591,0.43899657894522615,0.298,2.22e-06,0.0797,0.0,0.06,0.5078578807431116
1768,0.921,0.721,0.48106830280318924,0.2,0.0159,0.0983,0.0,0.041,0.6097774729461971
1769,0.417,0.499,0.4661516030715773,0.666,0.461,0.0715,1.0,0.0446,0.7338185235990448
1770,0.718,0.577,0.4433843543891356,0.309,0.824,0.0747,1.0,0.0498,0.32948906840081965
1771,0.964,0.424,0.39574866816743026,0.178,0.791,0.0835,0.0,0.0403,0.40693745872072346
1772,0.933,0.619,0.4640100596957568,0.097,0.96,0.107,0.0,0.0446,0.566910531931108
1773,0.451,0.534,0.4841443301443833,0.767,0.0838,0.11,1.0,0.088,0.6434909990008298
1774,0.202,0.572,0.41071934027509527,0.881,0.687,0.0684,0.0,0.139,0.6787498518179816
1775,0.818,0.585,0.4309728756118587,0.51,5.81e-06,0.28,1.0,0.0705,0.3316059543768734
1776,0.00209,0.542,0.4674882610357194,0.732,7.92e-05,0.496,1.0,0.0521,0.528848922081661
1777,0.899,0.112,0.42519133180741187,0.0644,0.974,0.0907,1.0,0.0374,0.670256905282054
1778,0.163,0.557,0.4689348150689605,0.798,3.59e-05,0.295,1.0,0.0362,0.6137656861250825
1779,0.0361,0.606,0.48008675487249386,0.672,0.00243,0.0919,1.0,0.0269,0.42341106538637396
1780,0.146,0.379,0.4774266638973734,0.689,0.0,0.326,0.0,0.0745,0.7620366136598419
1781,0.317,0.421,0.44599354287332194,0.461,0.0,0.189,1.0,0.0636,0.5924359430303646
1782,0.884,0.355,0.439095057540857,0.0135,7.36e-05,0.121,1.0,0.05,0.5784644955884096
1783,0.161,0.87,0.45136016634597165,0.479,0.000157,0.209,1.0,0.165,0.4405620755643618
1784,0.776,0.532,0.47966193653126865,0.227,7.56e-06,0.086,1.0,0.0416,0.3538163220376297
1785,0.89,0.731,0.4980616573357999,0.233,0.0,0.3,1.0,0.0376,0.4572812410032346
1786,0.0183,0.535,0.5203738881505435,0.8,0.0,0.421,0.0,0.0342,0.47851360734305404
1787,0.366,0.632,0.4861599692446059,0.492,1.01e-05,0.127,1.0,0.0495,0.6604895933885416
1788,0.0181,0.509,0.4426489317009432,0.214,0.832,0.0875,0.0,0.0297,0.5926942031194431
1789,0.0368,0.672,0.5427967062536592,0.82,0.000188,0.184,1.0,0.0459,0.5080738031126691
1790,0.0125,0.564,0.5014731074193159,0.888,0.574,0.428,0.0,0.0394,0.5122440684854951
1791,0.92,0.563,0.4907489464321986,0.459,0.724,0.11,0.0,0.0292,0.3386297820454199
1792,0.873,0.646,0.4973276821982755,0.355,0.0,0.115,1.0,0.0263,0.3598198106657183
1793,0.678,0.613,0.38912940988429434,0.339,0.0,0.166,0.0,0.135,0.45124388219952916
1794,0.989,0.497,0.5249344576776589,0.103,0.945,0.111,0.0,0.0443,0.6557308337143728
1795,0.0226,0.303,0.5304721076266579,0.736,0.0352,0.107,0.0,0.0736,0.723238327490728
1796,0.699,0.515,0.49256401327850763,0.249,0.0,0.0947,1.0,0.0461,0.5937568798794222
1797,0.573,0.556,0.49795987057619184,0.221,0.0,0.0975,1.0,0.0314,0.5167869057901066
1798,0.493,0.706,0.4723233722602429,0.315,3.02e-05,0.126,0.0,0.269,0.549784924384833
1799,0.807,0.503,0.37671655458349007,0.264,0.0,0.24,0.0,0.0632,0.19416501549560533
1800,0.0108,0.492,0.5451488320874285,0.445,0.000379,0.109,1.0,0.0369,0.5464190756829075
1801,0.0448,0.574,0.36166894741214706,0.664,0.0553,0.146,1.0,0.0409,0.6124320479601686
1802,0.201,0.64,0.431352598570774,0.663,0.00806,0.152,1.0,0.0374,0.5621179020813223
1803,0.836,0.442,0.4920105693375325,0.315,0.954,0.084,0.0,0.0483,0.5083193618858913
1804,0.21,0.673,0.30177003782329215,0.559,0.0,0.101,1.0,0.243,0.7823841216616707
1805,0.103,0.797,0.45204315808883244,0.61,0.124,0.138,1.0,0.0369,0.5167488018425376
1806,0.532,0.636,0.5119848101526476,0.659,5.26e-05,0.0795,0.0,0.029,0.38108181340920255
1807,0.407,0.197,0.5933791997221718,0.418,0.165,0.0956,1.0,0.0311,0.443521482158885
1808,0.13,0.826,0.4905174085432402,0.745,1.32e-05,0.178,1.0,0.141,0.50771393249674
1809,0.105,0.629,0.4255330481192354,0.598,0.0,0.17,0.0,0.105,0.33854087283442563
1810,3.84e-05,0.345,0.4384888600466972,0.941,0.633,0.0511,1.0,0.0466,0.7604955206692746
1811,0.33,0.507,0.4445888418211468,0.834,0.759,0.284,1.0,0.0503,0.7330776135074261
1812,0.0136,0.882,0.4613465971170547,0.965,0.388,0.206,1.0,0.13,0.542468966451591
1813,0.149,0.772,0.45064545084884555,0.623,0.0,0.227,1.0,0.0464,0.520546495283578
1814,0.632,0.513,0.5106728379749321,0.448,0.0,0.101,1.0,0.0305,0.41097224339108196
1815,0.0738,0.249,0.6530055126844756,0.834,9.48e-05,0.0924,1.0,0.0577,0.5005292214940135
1816,0.284,0.751,0.4276301791331194,0.711,0.0,0.501,1.0,0.226,0.3157970499077038
1817,0.985,0.577,0.4555229756854289,0.211,0.829,0.172,1.0,0.0423,0.4064802113498958
1818,0.101,0.637,0.5033809568037921,0.478,0.0,0.103,0.0,0.03,0.423330623719284
1819,0.0336,0.631,0.4984312570394489,0.736,0.0124,0.3,0.0,0.0682,0.40259360869786104
1820,0.0114,0.422,0.5115197903677271,0.609,4.76e-06,0.108,0.0,0.0335,0.45445308133922674
1821,0.367,0.543,0.4203666401668902,0.482,8.69e-05,0.0892,1.0,0.0938,0.6559128859083134
1822,0.92,0.392,0.4999950740519221,0.433,0.646,0.0937,1.0,0.0364,0.42444833951464034
1823,0.64,0.509,0.48837694723399006,0.678,0.737,0.132,0.0,0.157,0.5489720401700282
1824,0.995,0.556,0.5154786905304296,0.0179,0.16,0.0684,1.0,0.0383,0.4208835035309658
1825,0.00483,0.516,0.5798606565454048,0.518,0.00895,0.585,1.0,0.04,0.4573616826703246
1826,0.961,0.238,0.48138706413166354,0.182,0.397,0.115,1.0,0.0304,0.36653033920980876
1827,0.042,0.466,0.4658899003161683,0.965,0.0,0.101,0.0,0.0904,0.40232688106487835
1828,0.875,0.691,0.41917004198388286,0.296,0.916,0.0854,0.0,0.0446,0.5842393605310844
1829,0.142,0.744,0.46478312080038364,0.736,1.1e-05,0.11,0.0,0.291,0.4402826466155227
1830,0.00224,0.625,0.6127482283143348,0.881,0.457,0.0716,0.0,0.0538,0.5419820826770987
1831,0.0105,0.564,0.5124555677423595,0.598,0.0901,0.165,1.0,0.0262,0.444584158918864
1832,0.827,0.437,0.4854145142047346,0.308,0.0,0.11,0.0,0.0392,0.49252315873257796
1833,0.066,0.908,0.40528379703981354,0.636,0.0,0.161,1.0,0.0364,0.5335695778082609
1834,0.161,0.388,0.5002204105368109,0.836,0.0,0.936,1.0,0.231,0.32305796880556825
1835,0.987,0.642,0.4643316656540577,0.191,0.818,0.105,1.0,0.0377,0.5334002269301766
1836,0.947,0.218,0.5131879808957271,0.263,0.00028,0.0919,1.0,0.0376,0.722806482751613
1837,0.0447,0.724,0.5924131726956241,0.745,0.763,0.0546,0.0,0.0566,0.42326711714000237
1838,0.98,0.263,0.46499280710338375,0.127,0.849,0.109,0.0,0.0423,0.5945994004978916
1839,0.987,0.289,0.49825734139561595,0.0306,0.911,0.102,0.0,0.0446,0.5318040949042321
1840,0.00313,0.544,0.5069303949481991,0.917,0.0,0.26,0.0,0.259,0.745431760063676
1841,0.039,0.612,0.4208608939429477,0.881,2.93e-05,0.25,0.0,0.0522,0.677073278124947
1842,0.142,0.59,0.4814399883253093,0.538,0.0,0.137,1.0,0.0435,0.6143668817422817
1843,0.235,0.619,0.4731237176172369,0.671,0.000698,0.126,1.0,0.0284,0.5932445934732172
1844,0.487,0.708,0.4422251828904413,0.912,0.0177,0.79,1.0,0.0838,0.4996401293840709
1845,0.659,0.789,0.45628840143335436,0.897,0.00013,0.629,0.0,0.0778,0.5504538603532658
1846,0.0264,0.694,0.4281845793867116,0.954,0.0253,0.0681,1.0,0.0333,0.558641975308642
1847,0.588,0.499,0.4543897244164967,0.532,0.0125,0.117,0.0,0.0406,0.6093286931192737
1848,0.81,0.847,0.40528379703981354,0.448,1.35e-05,0.325,1.0,0.416,0.338595911869803
1849,0.0012,0.674,0.5140387972414953,0.719,0.000118,0.231,1.0,0.029,0.4764771630340903
1850,0.000329,0.426,0.5219038340629552,0.91,0.553,0.106,1.0,0.0365,0.7449787464648004
1851,0.0141,0.745,0.5993239006683773,0.714,0.0222,0.363,1.0,0.0751,0.44032498433504375
1852,0.0735,0.624,0.46294777974713885,0.876,0.0,0.327,1.0,0.1,0.423135870209487
1853,0.742,0.364,0.5478066865415974,0.403,3.39e-06,0.0978,1.0,0.0298,0.5074345035479009
1854,0.0394,0.828,0.42035051146652425,0.434,0.0,0.0806,1.0,0.301,0.48718437230097034
1855,0.00417,0.727,0.503877146738771,0.937,0.0,0.091,0.0,0.286,0.5591415603989907
1856,0.0655,0.647,0.5189319380860526,0.514,0.0,0.398,1.0,0.0593,0.338595911869803
1857,0.299,0.494,0.38172979468092527,0.839,0.0,0.467,1.0,0.127,0.5651281139392708
1858,0.194,0.668,0.380714397205252,0.541,0.0,0.201,1.0,0.296,0.8474444952497079
1859,0.537,0.325,0.5491201277849189,0.458,0.904,0.082,1.0,0.041,0.7621382241866924
1860,0.48,0.567,0.4412095728218295,0.618,0.861,0.094,1.0,0.0389,0.3493412250842521
1861,0.296,0.734,0.4604561504611071,0.355,0.000135,0.124,0.0,0.083,0.8210215244966045
1862,0.903,0.674,0.4473820567058635,0.0708,0.833,0.111,0.0,0.0482,0.5753188030279937
1863,0.456,0.705,0.5029333922642714,0.78,0.00152,0.115,1.0,0.0805,0.6013141628139341
1864,0.0231,0.68,0.47706149953957944,0.64,5.02e-06,0.0893,1.0,0.0334,0.43647648563057795
1865,0.202,0.843,0.46482281184082175,0.797,0.000117,0.0822,0.0,0.0419,0.46560060288912597
1866,0.72,0.498,0.47065156097371097,0.235,0.0,0.144,0.0,0.188,0.5034674592287761
1867,0.177,0.684,0.5255075677744006,0.591,0.0,0.247,1.0,0.0475,0.592571423732832
1868,0.278,0.502,0.4616860094500388,0.793,0.00161,0.122,0.0,0.115,0.7609908719876712
1869,0.608,0.758,0.5470974635953723,0.588,9.3e-05,0.189,0.0,0.091,0.5673847143897441
1870,0.569,0.238,0.5315337158138247,0.537,0.367,0.087,1.0,0.0477,0.4833655100001693
1871,0.552,0.667,0.46932410743077213,0.503,0.0,0.169,0.0,0.0526,0.6097266676827718
1872,0.185,0.601,0.4451547313211761,0.741,2.91e-05,0.415,1.0,0.0478,0.6518315297464817
1873,0.0165,0.791,0.4766129035394857,0.806,0.0973,0.109,0.0,0.0296,0.48680333282528065
1874,0.0211,0.592,0.47773078147502646,0.895,0.0,0.204,0.0,0.0461,0.43646801808667374
1875,0.0965,0.458,0.4865640984836517,0.561,0.0,0.156,1.0,0.0269,0.6345365713221223
1876,0.0658,0.631,0.4835885031511431,0.643,0.0,0.0937,1.0,0.053,0.5508094971972429
1877,0.0134,0.679,0.46648960075496193,0.834,0.00291,0.194,1.0,0.0738,0.43630290098054153
1878,0.154,0.607,0.49590991472834123,0.68,2.76e-06,0.242,1.0,0.0384,0.5926264627682094
1879,0.000736,0.738,0.4612568048836081,0.753,0.0134,0.278,1.0,0.0636,0.49953428508526815
1880,0.016,0.807,0.5109316600152862,0.887,0.000503,0.0811,0.0,0.0361,0.5165836847364054
